city,sale_id,total_price,prev_total_price,diff
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,151,300.5,300.5,0.0
Chicago,152,212.82,300.5,-87.68
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,152,212.82,212.82,0.0
Chicago,153,113.03,212.82,-99.79
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,153,113.03,113.03,0.0
Chicago,155,133.94,113.03,20.91
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,155,133.94,133.94,0.0
Chicago,156,114.06,133.94,-19.88
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,156,114.06,114.06,0.0
Chicago,160,19.92,114.06,-94.14
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,160,19.92,19.92,0.0
Chicago,161,425.1,19.92,405.18
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,161,425.1,425.1,0.0
Chicago,165,229.58,425.1,-195.52
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,165,229.58,229.58,0.0
Chicago,168,123.65,229.58,-105.93
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,168,123.65,123.65,0.0
Chicago,178,126.8,123.65,3.15
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,178,126.8,126.8,0.0
Chicago,183,70.14,126.8,-56.66
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,183,70.14,70.14,0.0
Chicago,185,327.33,70.14,257.19
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,185,327.33,327.33,0.0
Chicago,188,30.6,327.33,-296.73
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,188,30.6,30.6,0.0
Chicago,189,47.73,30.6,17.13
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,189,47.73,47.73,0.0
Chicago,194,40.96,47.73,-6.77
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,194,40.96,40.96,0.0
Chicago,198,130.97,40.96,90.01
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,198,130.97,130.97,0.0
Chicago,200,73.12,130.97,-57.85
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,200,73.12,73.12,0.0
Chicago,204,176.55,73.12,103.43
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,204,176.55,176.55,0.0
Chicago,211,259.69,176.55,83.14
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,211,259.69,259.69,0.0
Chicago,212,227.38,259.69,-32.31
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
Chicago,212,227.38,227.38,0.0
