product_category,sale_id,product_name,total_price,running_total
Beverages,320,Notebook,361.45,322087.97
Beverages,320,Notebook,361.45,322449.42
Beverages,320,Notebook,361.45,322810.87
Beverages,320,Notebook,361.45,323172.32
Beverages,320,Notebook,361.45,323533.77
Beverages,320,Notebook,361.45,323895.22
Beverages,320,Notebook,361.45,324256.67
Beverages,320,Notebook,361.45,324618.12
Beverages,320,Notebook,361.45,324979.57
Beverages,320,Notebook,361.45,325341.02
Beverages,320,Notebook,361.45,325702.47
Beverages,320,Notebook,361.45,326063.92
Beverages,320,Notebook,361.45,326425.37
Beverages,320,Notebook,361.45,326786.82
Beverages,320,Notebook,361.45,327148.27
Beverages,320,Notebook,361.45,327509.72
Beverages,320,Notebook,361.45,327871.17
Beverages,320,Notebook,361.45,328232.62
Beverages,320,Notebook,361.45,328594.07
Beverages,320,Notebook,361.45,328955.52
Beverages,320,Notebook,361.45,329316.97
Beverages,320,Notebook,361.45,329678.42
Beverages,320,Notebook,361.45,330039.87
Beverages,320,Notebook,361.45,330401.32
Beverages,320,Notebook,361.45,330762.77
Beverages,320,Notebook,361.45,331124.22
Beverages,320,Notebook,361.45,331485.67
Beverages,320,Notebook,361.45,331847.12
Beverages,320,Notebook,361.45,332208.57
Beverages,320,Notebook,361.45,332570.02
Beverages,320,Notebook,361.45,332931.47
Beverages,324,Notebook,20.87,332952.34
Beverages,324,Notebook,20.87,332973.21
Beverages,324,Notebook,20.87,332994.08
Beverages,324,Notebook,20.87,333014.95
Beverages,324,Notebook,20.87,333035.82
Beverages,324,Notebook,20.87,333056.69
Beverages,324,Notebook,20.87,333077.56
Beverages,324,Notebook,20.87,333098.43
Beverages,324,Notebook,20.87,333119.3
Beverages,324,Notebook,20.87,333140.17
Beverages,324,Notebook,20.87,333161.04
Beverages,324,Notebook,20.87,333181.91
Beverages,324,Notebook,20.87,333202.78
Beverages,324,Notebook,20.87,333223.65
Beverages,324,Notebook,20.87,333244.52
Beverages,324,Notebook,20.87,333265.39
Beverages,324,Notebook,20.87,333286.26
Beverages,324,Notebook,20.87,333307.13
Beverages,324,Notebook,20.87,333328.0
Beverages,324,Notebook,20.87,333348.87
Beverages,324,Notebook,20.87,333369.74
Beverages,324,Notebook,20.87,333390.61
Beverages,324,Notebook,20.87,333411.48
Beverages,324,Notebook,20.87,333432.35
Beverages,324,Notebook,20.87,333453.22
Beverages,324,Notebook,20.87,333474.09
Beverages,324,Notebook,20.87,333494.96
Beverages,324,Notebook,20.87,333515.83
Beverages,324,Notebook,20.87,333536.7
Beverages,324,Notebook,20.87,333557.57
Beverages,324,Notebook,20.87,333578.44
Beverages,324,Notebook,20.87,333599.31
Beverages,324,Notebook,20.87,333620.18
Beverages,324,Notebook,20.87,333641.05
Beverages,324,Notebook,20.87,333661.92
Beverages,324,Notebook,20.87,333682.79
Beverages,324,Notebook,20.87,333703.66
Beverages,324,Notebook,20.87,333724.53
Beverages,324,Notebook,20.87,333745.4
Beverages,324,Notebook,20.87,333766.27
Beverages,324,Notebook,20.87,333787.14
Beverages,324,Notebook,20.87,333808.01
Beverages,324,Notebook,20.87,333828.88
Beverages,324,Notebook,20.87,333849.75
Beverages,330,Detergent,62.92,333912.67
Beverages,330,Detergent,62.92,333975.59
Beverages,330,Detergent,62.92,334038.51
Beverages,330,Detergent,62.92,334101.43
Beverages,330,Detergent,62.92,334164.35
Beverages,330,Detergent,62.92,334227.27
Beverages,330,Detergent,62.92,334290.19
Beverages,330,Detergent,62.92,334353.11
Beverages,330,Detergent,62.92,334416.03
Beverages,330,Detergent,62.92,334478.95
Beverages,330,Detergent,62.92,334541.87
Beverages,330,Detergent,62.92,334604.79
Beverages,330,Detergent,62.92,334667.71
Beverages,330,Detergent,62.92,334730.63
Beverages,330,Detergent,62.92,334793.55
Beverages,330,Detergent,62.92,334856.47
Beverages,330,Detergent,62.92,334919.39
Beverages,330,Detergent,62.92,334982.31
Beverages,330,Detergent,62.92,335045.23
Beverages,330,Detergent,62.92,335108.15
Beverages,330,Detergent,62.92,335171.07
Beverages,330,Detergent,62.92,335233.99
Beverages,330,Detergent,62.92,335296.91
Beverages,330,Detergent,62.92,335359.83
Beverages,330,Detergent,62.92,335422.75
Beverages,330,Detergent,62.92,335485.67
Beverages,330,Detergent,62.92,335548.59
Beverages,330,Detergent,62.92,335611.51
Beverages,330,Detergent,62.92,335674.43
Beverages,330,Detergent,62.92,335737.35
Beverages,330,Detergent,62.92,335800.27
Beverages,330,Detergent,62.92,335863.19
Beverages,330,Detergent,62.92,335926.11
Beverages,330,Detergent,62.92,335989.03
Beverages,330,Detergent,62.92,336051.95
Beverages,330,Detergent,62.92,336114.87
Beverages,331,Notebook,40.93,336155.8
Beverages,331,Notebook,40.93,336196.73
Beverages,331,Notebook,40.93,336237.66
Beverages,331,Notebook,40.93,336278.59
Beverages,331,Notebook,40.93,336319.52
Beverages,331,Notebook,40.93,336360.45
Beverages,331,Notebook,40.93,336401.38
Beverages,331,Notebook,40.93,336442.31
Beverages,331,Notebook,40.93,336483.24
Beverages,331,Notebook,40.93,336524.17
Beverages,331,Notebook,40.93,336565.1
Beverages,331,Notebook,40.93,336606.03
Beverages,331,Notebook,40.93,336646.96
Beverages,331,Notebook,40.93,336687.89
Beverages,331,Notebook,40.93,336728.82
Beverages,331,Notebook,40.93,336769.75
Beverages,331,Notebook,40.93,336810.68
Beverages,331,Notebook,40.93,336851.61
Beverages,331,Notebook,40.93,336892.54
Beverages,331,Notebook,40.93,336933.47
Beverages,331,Notebook,40.93,336974.4
Beverages,331,Notebook,40.93,337015.33
Beverages,331,Notebook,40.93,337056.26
Beverages,331,Notebook,40.93,337097.19
Beverages,331,Notebook,40.93,337138.12
Beverages,331,Notebook,40.93,337179.05
Beverages,331,Notebook,40.93,337219.98
Beverages,331,Notebook,40.93,337260.91
Beverages,331,Notebook,40.93,337301.84
Beverages,331,Notebook,40.93,337342.77
Beverages,331,Notebook,40.93,337383.7
Beverages,331,Notebook,40.93,337424.63
Beverages,331,Notebook,40.93,337465.56
Beverages,331,Notebook,40.93,337506.49
Beverages,331,Notebook,40.93,337547.42
Beverages,331,Notebook,40.93,337588.35
Beverages,331,Notebook,40.93,337629.28
Beverages,331,Notebook,40.93,337670.21
Beverages,331,Notebook,40.93,337711.14
Beverages,331,Notebook,40.93,337752.07
Beverages,331,Notebook,40.93,337793.0
Beverages,331,Notebook,40.93,337833.93
Beverages,331,Notebook,40.93,337874.86
Beverages,331,Notebook,40.93,337915.79
Beverages,334,Apple,246.35,338162.14
Beverages,334,Apple,246.35,338408.49
Beverages,334,Apple,246.35,338654.84
Beverages,334,Apple,246.35,338901.19
Beverages,334,Apple,246.35,339147.54
Beverages,334,Apple,246.35,339393.89
Beverages,334,Apple,246.35,339640.24
Beverages,334,Apple,246.35,339886.59
Beverages,334,Apple,246.35,340132.94
Beverages,334,Apple,246.35,340379.29
Beverages,334,Apple,246.35,340625.64
Beverages,334,Apple,246.35,340871.99
Beverages,334,Apple,246.35,341118.34
Beverages,334,Apple,246.35,341364.69
Beverages,334,Apple,246.35,341611.04
Beverages,334,Apple,246.35,341857.39
Beverages,334,Apple,246.35,342103.74
Beverages,334,Apple,246.35,342350.09
Beverages,334,Apple,246.35,342596.44
Beverages,334,Apple,246.35,342842.79
Beverages,334,Apple,246.35,343089.14
Beverages,334,Apple,246.35,343335.49
Beverages,334,Apple,246.35,343581.84
Beverages,334,Apple,246.35,343828.19
Beverages,334,Apple,246.35,344074.54
Beverages,334,Apple,246.35,344320.89
Beverages,334,Apple,246.35,344567.24
Beverages,334,Apple,246.35,344813.59
Beverages,334,Apple,246.35,345059.94
Beverages,334,Apple,246.35,345306.29
Beverages,334,Apple,246.35,345552.64
Beverages,334,Apple,246.35,345798.99
Beverages,334,Apple,246.35,346045.34
Beverages,334,Apple,246.35,346291.69
Beverages,334,Apple,246.35,346538.04
Beverages,334,Apple,246.35,346784.39
Beverages,334,Apple,246.35,347030.74
Beverages,334,Apple,246.35,347277.09
Beverages,334,Apple,246.35,347523.44
Beverages,334,Apple,246.35,347769.79
Beverages,345,Apple,75.42,347845.21
Beverages,345,Apple,75.42,347920.63
Beverages,345,Apple,75.42,347996.05
Beverages,345,Apple,75.42,348071.47
Beverages,345,Apple,75.42,348146.89
Beverages,345,Apple,75.42,348222.31
Beverages,345,Apple,75.42,348297.73
Beverages,345,Apple,75.42,348373.15
Beverages,345,Apple,75.42,348448.57
Beverages,345,Apple,75.42,348523.99
Beverages,345,Apple,75.42,348599.41
Beverages,345,Apple,75.42,348674.83
Beverages,345,Apple,75.42,348750.25
Beverages,345,Apple,75.42,348825.67
Beverages,345,Apple,75.42,348901.09
Beverages,345,Apple,75.42,348976.51
Beverages,345,Apple,75.42,349051.93
Beverages,345,Apple,75.42,349127.35
Beverages,345,Apple,75.42,349202.77
Beverages,345,Apple,75.42,349278.19
Beverages,345,Apple,75.42,349353.61
Beverages,345,Apple,75.42,349429.03
Beverages,345,Apple,75.42,349504.45
Beverages,345,Apple,75.42,349579.87
Beverages,345,Apple,75.42,349655.29
Beverages,345,Apple,75.42,349730.71
Beverages,345,Apple,75.42,349806.13
Beverages,345,Apple,75.42,349881.55
Beverages,345,Apple,75.42,349956.97
Beverages,345,Apple,75.42,350032.39
Beverages,345,Apple,75.42,350107.81
Beverages,345,Apple,75.42,350183.23
Beverages,345,Apple,75.42,350258.65
Beverages,345,Apple,75.42,350334.07
Beverages,345,Apple,75.42,350409.49
Beverages,345,Apple,75.42,350484.91
Beverages,345,Apple,75.42,350560.33
Beverages,345,Apple,75.42,350635.75
Beverages,345,Apple,75.42,350711.17
Beverages,345,Apple,75.42,350786.59
Beverages,347,Notebook,178.93,350965.52
Beverages,347,Notebook,178.93,351144.45
Beverages,347,Notebook,178.93,351323.38
Beverages,347,Notebook,178.93,351502.31
Beverages,347,Notebook,178.93,351681.24
Beverages,347,Notebook,178.93,351860.17
Beverages,347,Notebook,178.93,352039.1
Beverages,347,Notebook,178.93,352218.03
Beverages,347,Notebook,178.93,352396.96
Beverages,347,Notebook,178.93,352575.89
Beverages,347,Notebook,178.93,352754.82
Beverages,347,Notebook,178.93,352933.75
Beverages,347,Notebook,178.93,353112.68
Beverages,347,Notebook,178.93,353291.61
Beverages,347,Notebook,178.93,353470.54
Beverages,347,Notebook,178.93,353649.47
Beverages,347,Notebook,178.93,353828.4
Beverages,347,Notebook,178.93,354007.33
Beverages,347,Notebook,178.93,354186.26
Beverages,347,Notebook,178.93,354365.19
Beverages,347,Notebook,178.93,354544.12
Beverages,347,Notebook,178.93,354723.05
Beverages,347,Notebook,178.93,354901.98
Beverages,347,Notebook,178.93,355080.91
Beverages,347,Notebook,178.93,355259.84
Beverages,347,Notebook,178.93,355438.77
Beverages,347,Notebook,178.93,355617.7
Beverages,347,Notebook,178.93,355796.63
Beverages,347,Notebook,178.93,355975.56
Beverages,347,Notebook,178.93,356154.49
Beverages,347,Notebook,178.93,356333.42
Beverages,347,Notebook,178.93,356512.35
Beverages,347,Notebook,178.93,356691.28
Beverages,347,Notebook,178.93,356870.21
Beverages,347,Notebook,178.93,357049.14
Beverages,347,Notebook,178.93,357228.07
Beverages,347,Notebook,178.93,357407.0
Beverages,347,Notebook,178.93,357585.93
Beverages,347,Notebook,178.93,357764.86
Beverages,347,Notebook,178.93,357943.79
Beverages,347,Notebook,178.93,358122.72
Beverages,347,Notebook,178.93,358301.65
Beverages,347,Notebook,178.93,358480.58
Beverages,347,Notebook,178.93,358659.51
Beverages,348,Shampoo,156.17,358815.68
Beverages,348,Shampoo,156.17,358971.85
Beverages,348,Shampoo,156.17,359128.02
Beverages,348,Shampoo,156.17,359284.19
Beverages,348,Shampoo,156.17,359440.36
Beverages,348,Shampoo,156.17,359596.53
Beverages,348,Shampoo,156.17,359752.7
Beverages,348,Shampoo,156.17,359908.87
Beverages,348,Shampoo,156.17,360065.04
Beverages,348,Shampoo,156.17,360221.21
Beverages,348,Shampoo,156.17,360377.38
Beverages,348,Shampoo,156.17,360533.55
Beverages,348,Shampoo,156.17,360689.72
Beverages,348,Shampoo,156.17,360845.89
Beverages,348,Shampoo,156.17,361002.06
Beverages,348,Shampoo,156.17,361158.23
Beverages,348,Shampoo,156.17,361314.4
Beverages,348,Shampoo,156.17,361470.57
Beverages,348,Shampoo,156.17,361626.74
Beverages,348,Shampoo,156.17,361782.91
Beverages,348,Shampoo,156.17,361939.08
Beverages,348,Shampoo,156.17,362095.25
Beverages,348,Shampoo,156.17,362251.42
Beverages,348,Shampoo,156.17,362407.59
Beverages,348,Shampoo,156.17,362563.76
Beverages,348,Shampoo,156.17,362719.93
Beverages,348,Shampoo,156.17,362876.1
Beverages,348,Shampoo,156.17,363032.27
Beverages,348,Shampoo,156.17,363188.44
Beverages,348,Shampoo,156.17,363344.61
Beverages,348,Shampoo,156.17,363500.78
Beverages,348,Shampoo,156.17,363656.95
Beverages,348,Shampoo,156.17,363813.12
Beverages,348,Shampoo,156.17,363969.29
Beverages,359,Notebook,52.45,364021.74
Beverages,359,Notebook,52.45,364074.19
Beverages,359,Notebook,52.45,364126.64
Beverages,359,Notebook,52.45,364179.09
Beverages,359,Notebook,52.45,364231.54
Beverages,359,Notebook,52.45,364283.99
Beverages,359,Notebook,52.45,364336.44
Beverages,359,Notebook,52.45,364388.89
Beverages,359,Notebook,52.45,364441.34
Beverages,359,Notebook,52.45,364493.79
Beverages,359,Notebook,52.45,364546.24
Beverages,359,Notebook,52.45,364598.69
Beverages,359,Notebook,52.45,364651.14
Beverages,359,Notebook,52.45,364703.59
Beverages,359,Notebook,52.45,364756.04
Beverages,359,Notebook,52.45,364808.49
Beverages,359,Notebook,52.45,364860.94
Beverages,359,Notebook,52.45,364913.39
Beverages,359,Notebook,52.45,364965.84
Beverages,359,Notebook,52.45,365018.29
Beverages,359,Notebook,52.45,365070.74
Beverages,359,Notebook,52.45,365123.19
Beverages,359,Notebook,52.45,365175.64
Beverages,359,Notebook,52.45,365228.09
Beverages,359,Notebook,52.45,365280.54
Beverages,359,Notebook,52.45,365332.99
Beverages,359,Notebook,52.45,365385.44
Beverages,359,Notebook,52.45,365437.89
Beverages,359,Notebook,52.45,365490.34
Beverages,359,Notebook,52.45,365542.79
Beverages,359,Notebook,52.45,365595.24
Beverages,359,Notebook,52.45,365647.69
Beverages,359,Notebook,52.45,365700.14
Beverages,359,Notebook,52.45,365752.59
Beverages,359,Notebook,52.45,365805.04
Beverages,359,Notebook,52.45,365857.49
Beverages,359,Notebook,52.45,365909.94
Beverages,359,Notebook,52.45,365962.39
Beverages,359,Notebook,52.45,366014.84
Beverages,359,Notebook,52.45,366067.29
Beverages,359,Notebook,52.45,366119.74
Beverages,359,Notebook,52.45,366172.19
Beverages,359,Notebook,52.45,366224.64
Beverages,359,Notebook,52.45,366277.09
Beverages,367,Orange Juice,78.32,366355.41
Beverages,367,Orange Juice,78.32,366433.73
Beverages,367,Orange Juice,78.32,366512.05
Beverages,367,Orange Juice,78.32,366590.37
Beverages,367,Orange Juice,78.32,366668.69
Beverages,367,Orange Juice,78.32,366747.01
Beverages,367,Orange Juice,78.32,366825.33
Beverages,367,Orange Juice,78.32,366903.65
Beverages,367,Orange Juice,78.32,366981.97
Beverages,367,Orange Juice,78.32,367060.29
Beverages,367,Orange Juice,78.32,367138.61
Beverages,367,Orange Juice,78.32,367216.93
Beverages,367,Orange Juice,78.32,367295.25
Beverages,367,Orange Juice,78.32,367373.57
Beverages,367,Orange Juice,78.32,367451.89
Beverages,367,Orange Juice,78.32,367530.21
Beverages,367,Orange Juice,78.32,367608.53
Beverages,367,Orange Juice,78.32,367686.85
Beverages,367,Orange Juice,78.32,367765.17
Beverages,367,Orange Juice,78.32,367843.49
Beverages,367,Orange Juice,78.32,367921.81
Beverages,367,Orange Juice,78.32,368000.13
Beverages,367,Orange Juice,78.32,368078.45
Beverages,367,Orange Juice,78.32,368156.77
Beverages,367,Orange Juice,78.32,368235.09
Beverages,367,Orange Juice,78.32,368313.41
Beverages,367,Orange Juice,78.32,368391.73
Beverages,367,Orange Juice,78.32,368470.05
Beverages,367,Orange Juice,78.32,368548.37
Beverages,367,Orange Juice,78.32,368626.69
Beverages,367,Orange Juice,78.32,368705.01
Beverages,372,Orange Juice,42.8,368747.81
Beverages,372,Orange Juice,42.8,368790.61
Beverages,372,Orange Juice,42.8,368833.41
Beverages,372,Orange Juice,42.8,368876.21
Beverages,372,Orange Juice,42.8,368919.01
Beverages,372,Orange Juice,42.8,368961.81
Beverages,372,Orange Juice,42.8,369004.61
Beverages,372,Orange Juice,42.8,369047.41
Beverages,372,Orange Juice,42.8,369090.21
Beverages,372,Orange Juice,42.8,369133.01
Beverages,372,Orange Juice,42.8,369175.81
Beverages,372,Orange Juice,42.8,369218.61
Beverages,372,Orange Juice,42.8,369261.41
Beverages,372,Orange Juice,42.8,369304.21
Beverages,372,Orange Juice,42.8,369347.01
Beverages,372,Orange Juice,42.8,369389.81
Beverages,372,Orange Juice,42.8,369432.61
Beverages,372,Orange Juice,42.8,369475.41
Beverages,372,Orange Juice,42.8,369518.21
Beverages,372,Orange Juice,42.8,369561.01
Beverages,372,Orange Juice,42.8,369603.81
Beverages,372,Orange Juice,42.8,369646.61
Beverages,372,Orange Juice,42.8,369689.41
Beverages,372,Orange Juice,42.8,369732.21
Beverages,372,Orange Juice,42.8,369775.01
Beverages,372,Orange Juice,42.8,369817.81
Beverages,372,Orange Juice,42.8,369860.61
Beverages,372,Orange Juice,42.8,369903.41
Beverages,372,Orange Juice,42.8,369946.21
Beverages,372,Orange Juice,42.8,369989.01
Beverages,372,Orange Juice,42.8,370031.81
Beverages,378,Notebook,33.51,370065.32
Beverages,378,Notebook,33.51,370098.83
Beverages,378,Notebook,33.51,370132.34
Beverages,378,Notebook,33.51,370165.85
Beverages,378,Notebook,33.51,370199.36
Beverages,378,Notebook,33.51,370232.87
Beverages,378,Notebook,33.51,370266.38
Beverages,378,Notebook,33.51,370299.89
Beverages,378,Notebook,33.51,370333.4
Beverages,378,Notebook,33.51,370366.91
Beverages,378,Notebook,33.51,370400.42
Beverages,378,Notebook,33.51,370433.93
Beverages,378,Notebook,33.51,370467.44
Beverages,378,Notebook,33.51,370500.95
Beverages,378,Notebook,33.51,370534.46
Beverages,378,Notebook,33.51,370567.97
Beverages,378,Notebook,33.51,370601.48
Beverages,378,Notebook,33.51,370634.99
Beverages,378,Notebook,33.51,370668.5
Beverages,378,Notebook,33.51,370702.01
Beverages,378,Notebook,33.51,370735.52
Beverages,378,Notebook,33.51,370769.03
Beverages,378,Notebook,33.51,370802.54
Beverages,378,Notebook,33.51,370836.05
Beverages,378,Notebook,33.51,370869.56
Beverages,378,Notebook,33.51,370903.07
Beverages,378,Notebook,33.51,370936.58
Beverages,378,Notebook,33.51,370970.09
Beverages,378,Notebook,33.51,371003.6
Beverages,378,Notebook,33.51,371037.11
Beverages,378,Notebook,33.51,371070.62
Beverages,378,Notebook,33.51,371104.13
Beverages,378,Notebook,33.51,371137.64
Beverages,378,Notebook,33.51,371171.15
Beverages,378,Notebook,33.51,371204.66
Beverages,378,Notebook,33.51,371238.17
Beverages,378,Notebook,33.51,371271.68
Beverages,378,Notebook,33.51,371305.19
Beverages,378,Notebook,33.51,371338.7
Beverages,378,Notebook,33.51,371372.21
Beverages,378,Notebook,33.51,371405.72
Beverages,378,Notebook,33.51,371439.23
Beverages,378,Notebook,33.51,371472.74
Beverages,378,Notebook,33.51,371506.25
Beverages,391,Apple,87.9,371594.15
Beverages,391,Apple,87.9,371682.05
Beverages,391,Apple,87.9,371769.95
Beverages,391,Apple,87.9,371857.85
Beverages,391,Apple,87.9,371945.75
Beverages,391,Apple,87.9,372033.65
Beverages,391,Apple,87.9,372121.55
Beverages,391,Apple,87.9,372209.45
Beverages,391,Apple,87.9,372297.35
Beverages,391,Apple,87.9,372385.25
Beverages,391,Apple,87.9,372473.15
Beverages,391,Apple,87.9,372561.05
Beverages,391,Apple,87.9,372648.95
Beverages,391,Apple,87.9,372736.85
Beverages,391,Apple,87.9,372824.75
Beverages,391,Apple,87.9,372912.65
Beverages,391,Apple,87.9,373000.55
Beverages,391,Apple,87.9,373088.45
Beverages,391,Apple,87.9,373176.35
Beverages,391,Apple,87.9,373264.25
Beverages,391,Apple,87.9,373352.15
Beverages,391,Apple,87.9,373440.05
Beverages,391,Apple,87.9,373527.95
Beverages,391,Apple,87.9,373615.85
Beverages,391,Apple,87.9,373703.75
Beverages,391,Apple,87.9,373791.65
Beverages,391,Apple,87.9,373879.55
Beverages,391,Apple,87.9,373967.45
Beverages,391,Apple,87.9,374055.35
Beverages,391,Apple,87.9,374143.25
Beverages,391,Apple,87.9,374231.15
Beverages,391,Apple,87.9,374319.05
Beverages,391,Apple,87.9,374406.95
Beverages,391,Apple,87.9,374494.85
Beverages,391,Apple,87.9,374582.75
Beverages,391,Apple,87.9,374670.65
Beverages,391,Apple,87.9,374758.55
Beverages,391,Apple,87.9,374846.45
Beverages,391,Apple,87.9,374934.35
Beverages,391,Apple,87.9,375022.25
Beverages,394,Orange Juice,90.4,375112.65
Beverages,394,Orange Juice,90.4,375203.05
Beverages,394,Orange Juice,90.4,375293.45
Beverages,394,Orange Juice,90.4,375383.85
Beverages,394,Orange Juice,90.4,375474.25
Beverages,394,Orange Juice,90.4,375564.65
Beverages,394,Orange Juice,90.4,375655.05
Beverages,394,Orange Juice,90.4,375745.45
Beverages,394,Orange Juice,90.4,375835.85
Beverages,394,Orange Juice,90.4,375926.25
Beverages,394,Orange Juice,90.4,376016.65
Beverages,394,Orange Juice,90.4,376107.05
Beverages,394,Orange Juice,90.4,376197.45
Beverages,394,Orange Juice,90.4,376287.85
Beverages,394,Orange Juice,90.4,376378.25
Beverages,394,Orange Juice,90.4,376468.65
Beverages,394,Orange Juice,90.4,376559.05
Beverages,394,Orange Juice,90.4,376649.45
Beverages,394,Orange Juice,90.4,376739.85
Beverages,394,Orange Juice,90.4,376830.25
Beverages,394,Orange Juice,90.4,376920.65
Beverages,394,Orange Juice,90.4,377011.05
Beverages,394,Orange Juice,90.4,377101.45
Beverages,394,Orange Juice,90.4,377191.85
Beverages,394,Orange Juice,90.4,377282.25
Beverages,394,Orange Juice,90.4,377372.65
Beverages,394,Orange Juice,90.4,377463.05
Beverages,394,Orange Juice,90.4,377553.45
Beverages,394,Orange Juice,90.4,377643.85
Beverages,394,Orange Juice,90.4,377734.25
Beverages,394,Orange Juice,90.4,377824.65
Beverages,396,Notebook,46.46,377871.11
Beverages,396,Notebook,46.46,377917.57
Beverages,396,Notebook,46.46,377964.03
Beverages,396,Notebook,46.46,378010.49
Beverages,396,Notebook,46.46,378056.95
Beverages,396,Notebook,46.46,378103.41
Beverages,396,Notebook,46.46,378149.87
Beverages,396,Notebook,46.46,378196.33
Beverages,396,Notebook,46.46,378242.79
Beverages,396,Notebook,46.46,378289.25
Beverages,396,Notebook,46.46,378335.71
Beverages,396,Notebook,46.46,378382.17
Beverages,396,Notebook,46.46,378428.63
Beverages,396,Notebook,46.46,378475.09
Beverages,396,Notebook,46.46,378521.55
Beverages,396,Notebook,46.46,378568.01
Beverages,396,Notebook,46.46,378614.47
Beverages,396,Notebook,46.46,378660.93
Beverages,396,Notebook,46.46,378707.39
Beverages,396,Notebook,46.46,378753.85
Beverages,396,Notebook,46.46,378800.31
Beverages,396,Notebook,46.46,378846.77
Beverages,396,Notebook,46.46,378893.23
Beverages,396,Notebook,46.46,378939.69
Beverages,396,Notebook,46.46,378986.15
Beverages,396,Notebook,46.46,379032.61
Beverages,396,Notebook,46.46,379079.07
Beverages,396,Notebook,46.46,379125.53
Beverages,396,Notebook,46.46,379171.99
Beverages,396,Notebook,46.46,379218.45
Beverages,396,Notebook,46.46,379264.91
Beverages,396,Notebook,46.46,379311.37
Beverages,396,Notebook,46.46,379357.83
Beverages,396,Notebook,46.46,379404.29
Beverages,396,Notebook,46.46,379450.75
Beverages,396,Notebook,46.46,379497.21
Beverages,396,Notebook,46.46,379543.67
Beverages,396,Notebook,46.46,379590.13
Beverages,396,Notebook,46.46,379636.59
Beverages,396,Notebook,46.46,379683.05
Beverages,396,Notebook,46.46,379729.51
Beverages,396,Notebook,46.46,379775.97
Beverages,396,Notebook,46.46,379822.43
Beverages,396,Notebook,46.46,379868.89
Beverages,404,Detergent,34.95,379903.84
Beverages,404,Detergent,34.95,379938.79
Beverages,404,Detergent,34.95,379973.74
Beverages,404,Detergent,34.95,380008.69
Beverages,404,Detergent,34.95,380043.64
Beverages,404,Detergent,34.95,380078.59
Beverages,404,Detergent,34.95,380113.54
Beverages,404,Detergent,34.95,380148.49
Beverages,404,Detergent,34.95,380183.44
Beverages,404,Detergent,34.95,380218.39
Beverages,404,Detergent,34.95,380253.34
Beverages,404,Detergent,34.95,380288.29
Beverages,404,Detergent,34.95,380323.24
Beverages,404,Detergent,34.95,380358.19
Beverages,404,Detergent,34.95,380393.14
Beverages,404,Detergent,34.95,380428.09
Beverages,404,Detergent,34.95,380463.04
Beverages,404,Detergent,34.95,380497.99
Beverages,404,Detergent,34.95,380532.94
Beverages,404,Detergent,34.95,380567.89
Beverages,404,Detergent,34.95,380602.84
Beverages,404,Detergent,34.95,380637.79
Beverages,404,Detergent,34.95,380672.74
Beverages,404,Detergent,34.95,380707.69
Beverages,404,Detergent,34.95,380742.64
Beverages,404,Detergent,34.95,380777.59
Beverages,404,Detergent,34.95,380812.54
Beverages,404,Detergent,34.95,380847.49
Beverages,404,Detergent,34.95,380882.44
Beverages,404,Detergent,34.95,380917.39
Beverages,404,Detergent,34.95,380952.34
Beverages,404,Detergent,34.95,380987.29
Beverages,404,Detergent,34.95,381022.24
Beverages,404,Detergent,34.95,381057.19
Beverages,404,Detergent,34.95,381092.14
Beverages,404,Detergent,34.95,381127.09
Beverages,410,Detergent,140.21,381267.3
Beverages,410,Detergent,140.21,381407.51
Beverages,410,Detergent,140.21,381547.72
Beverages,410,Detergent,140.21,381687.93
Beverages,410,Detergent,140.21,381828.14
Beverages,410,Detergent,140.21,381968.35
Beverages,410,Detergent,140.21,382108.56
Beverages,410,Detergent,140.21,382248.77
Beverages,410,Detergent,140.21,382388.98
Beverages,410,Detergent,140.21,382529.19
Beverages,410,Detergent,140.21,382669.4
Beverages,410,Detergent,140.21,382809.61
Beverages,410,Detergent,140.21,382949.82
Beverages,410,Detergent,140.21,383090.03
Beverages,410,Detergent,140.21,383230.24
Beverages,410,Detergent,140.21,383370.45
Beverages,410,Detergent,140.21,383510.66
Beverages,410,Detergent,140.21,383650.87
Beverages,410,Detergent,140.21,383791.08
Beverages,410,Detergent,140.21,383931.29
Beverages,410,Detergent,140.21,384071.5
Beverages,410,Detergent,140.21,384211.71
Beverages,410,Detergent,140.21,384351.92
Beverages,410,Detergent,140.21,384492.13
Beverages,410,Detergent,140.21,384632.34
Beverages,410,Detergent,140.21,384772.55
Beverages,410,Detergent,140.21,384912.76
Beverages,410,Detergent,140.21,385052.97
Beverages,410,Detergent,140.21,385193.18
Beverages,410,Detergent,140.21,385333.39
Beverages,410,Detergent,140.21,385473.6
Beverages,410,Detergent,140.21,385613.81
Beverages,410,Detergent,140.21,385754.02
Beverages,410,Detergent,140.21,385894.23
Beverages,410,Detergent,140.21,386034.44
Beverages,410,Detergent,140.21,386174.65
Beverages,429,Detergent,23.93,386198.58
Beverages,429,Detergent,23.93,386222.51
Beverages,429,Detergent,23.93,386246.44
Beverages,429,Detergent,23.93,386270.37
Beverages,429,Detergent,23.93,386294.3
Beverages,429,Detergent,23.93,386318.23
Beverages,429,Detergent,23.93,386342.16
Beverages,429,Detergent,23.93,386366.09
Beverages,429,Detergent,23.93,386390.02
Beverages,429,Detergent,23.93,386413.95
